pregunta,tag,categoria,respuesta,__expected
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,EXCELENTE,Tengo una prima en Canadá con la que hablo por videollamadas. Aprendo inglés con ella.,fn:output.includes('EXCELENTE')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,EXCELENTE,Mis cuatro primos viven con mi tío en el campo. Van a una escuela rural y juegan mucho afuera.,fn:output.includes('EXCELENTE')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,EXCELENTE,Mis abuelos maternos viven en otra provincia. Nos visitan en Navidad y yo voy en verano a su casa.,fn:output.includes('EXCELENTE')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,ACEPTABLE,"Sí, una abuela que vive en otro país.",fn:output.includes('ACEPTABLE')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,ACEPTABLE,"Tengo primos, pero vivimos en ciudades diferentes.",fn:output.includes('ACEPTABLE')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,ACEPTABLE,Una tía y su familia viven lejos de aquí.,fn:output.includes('ACEPTABLE')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,ACEPTABLE,Mis abuelos no viven con nosotros.,fn:output.includes('ACEPTABLE')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,INCORRECTA,"Todos los días que tengo escuela me levanto muy temprano, así que los fines de semana aprovecho a dormir hasta más tarde. ",fn:output.includes('INCORRECTA')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,INCORRECTA,Tengo una bicicleta azul.,fn:output.includes('INCORRECTA')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,INCORRECTA,En mi casa hay un perro grande.,fn:output.includes('INCORRECTA')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,INCORRECTA,No sé contar hasta cien.,fn:output.includes('INCORRECTA')
¿Cómo es el barrio donde vives?,personal,EXCELENTE,Mi barrio está lleno de árboles y tiene un parque grande donde juego con mis amigos.,fn:output.includes('EXCELENTE')
¿Cómo es el barrio donde vives?,personal,EXCELENTE,"Vivo en un lugar tranquilo, hay muchas tiendas y una biblioteca cerca de casa.",fn:output.includes('EXCELENTE')
¿Cómo es el barrio donde vives?,personal,EXCELENTE,"El barrio donde vivo es muy bonito, con casas grandes y jardines. Además, es seguro.",fn:output.includes('EXCELENTE')
¿Cómo es el barrio donde vives?,personal,EXCELENTE,"En mi barrio hay una escuela, un hospital y varias canchas deportivas, es muy cómodo.",fn:output.includes('EXCELENTE')
¿Cómo es el barrio donde vives?,personal,ACEPTABLE,Mi barrio es tranquilo.,fn:output.includes('ACEPTABLE')
¿Cómo es el barrio donde vives?,personal,ACEPTABLE,Hay muchos árboles.,fn:output.includes('ACEPTABLE')
¿Cómo es el barrio donde vives?,personal,ACEPTABLE,Tiene una tienda.,fn:output.includes('ACEPTABLE')
¿Cómo es el barrio donde vives?,personal,ACEPTABLE,Cerca de una escuela.,fn:output.includes('ACEPTABLE')
¿Cómo es el barrio donde vives?,personal,INCORRECTA,Me gusta jugar al fútbol.,fn:output.includes('INCORRECTA')
¿Cómo es el barrio donde vives?,personal,INCORRECTA,Me gusta mucho comer fruta y hacer licuados. Mis preferidos son de banana y frutilla. En verano también le pongo hielo y un poco de azúcar. Quedan muy ricos.,fn:output.includes('INCORRECTA')
¿Cómo es el barrio donde vives?,personal,INCORRECTA,Cuando sea grande me gustaría trabajar con computadoras como mi mamá. Ella hace programas y diseña cosas divertidas. Es la mejor.,fn:output.includes('INCORRECTA')
¿Cómo es el barrio donde vives?,personal,INCORRECTA,Ayer comí pizza para cenar.,fn:output.includes('INCORRECTA')
¿Cómo es el barrio donde vives?,personal,EXCELENTE,"Mi barrio es muy verde, lleno de árboles y un parque donde juego con mis amigos.",fn:output.includes('EXCELENTE')
¿Cómo es el barrio donde vives?,personal,EXCELENTE,"Vivo en un barrio tranquilo, con muchas casas bajas y una tienda cerca.",fn:output.includes('EXCELENTE')
¿Cómo es el barrio donde vives?,personal,EXCELENTE,"En mi barrio hay muchas familias con niños, una escuela y una biblioteca muy grande.",fn:output.includes('EXCELENTE')
¿Cómo es el barrio donde vives?,personal,EXCELENTE,"Es un barrio seguro, con patrullas frecuentes y vecinos amables que siempre se saludan.",fn:output.includes('EXCELENTE')
¿Cómo es el barrio donde vives?,personal,ACEPTABLE,Mi barrio tiene un parque.,fn:output.includes('ACEPTABLE')
¿Cómo es el barrio donde vives?,personal,ACEPTABLE,Hay una escuela cerca de mi casa.,fn:output.includes('ACEPTABLE')
¿Cómo es el barrio donde vives?,personal,ACEPTABLE,Vivo cerca de una tienda.,fn:output.includes('ACEPTABLE')
¿Cómo es el barrio donde vives?,personal,ACEPTABLE,En mi barrio hay muchos perros.,fn:output.includes('ACEPTABLE')
¿Cómo es el barrio donde vives?,personal,INCORRECTA,"Mi casa tiene dos plantas. Los cuartos están arriba. Abajo tenemos un baño, un comedor y la cocina, que tiene la salida al fondo. Afuera juego mucho si no llueve.",fn:output.includes('INCORRECTA')
¿Cómo es el barrio donde vives?,personal,INCORRECTA,Ayer comí pizza con mis amigos.,fn:output.includes('INCORRECTA')
¿Cómo es el barrio donde vives?,personal,INCORRECTA,"El verde siempre fue mi color favorito. Por eso me gusta mucho la naturaleza, disfruto de ir al parque o al campo. Ver los árboles, respirar aire puro y el viento moviendo las hojas.",fn:output.includes('INCORRECTA')
¿Cómo es el barrio donde vives?,personal,INCORRECTA,Tengo diez años.,fn:output.includes('INCORRECTA')
¿Cómo es la zona donde vives?,personal,EXCELENTE,"Mi zona es tranquila, rodeada de árboles y con un parque grande.",fn:output.includes('EXCELENTE')
¿Cómo es la zona donde vives?,personal,EXCELENTE,Vivo en una ciudad con muchos edificios. Hay una biblioteca y dos escuelas.,fn:output.includes('EXCELENTE')
¿Cómo es la zona donde vives?,personal,EXCELENTE,"Mi barrio es muy colorido, está lleno de murales y siempre hay gente paseando.",fn:output.includes('EXCELENTE')
¿Cómo es la zona donde vives?,personal,EXCELENTE,En mi zona hay una playa hermosa. Es muy visitada en verano y tiene dunas.,fn:output.includes('EXCELENTE')
¿Cómo es la zona donde vives?,personal,ACEPTABLE,Es un lugar con mucha gente y tránsito.,fn:output.includes('ACEPTABLE')
¿Cómo es la zona donde vives?,personal,ACEPTABLE,Tengo un parque cerca de mi casa.,fn:output.includes('ACEPTABLE')
¿Cómo es la zona donde vives?,personal,ACEPTABLE,"Vivo en el campo, es muy verde.",fn:output.includes('ACEPTABLE')
¿Cómo es la zona donde vives?,personal,ACEPTABLE,Hay muchos comercios en mi calle.,fn:output.includes('ACEPTABLE')
¿Cómo es la zona donde vives?,personal,INCORRECTA,Siempre escucho música en mi casa. Tengo unos auriculares nuevos y pongo rock o hip-hop que es lo que más me gusta. A mi hermana le molesta que cante cuando escucho.,fn:output.includes('INCORRECTA')
¿Cómo es la zona donde vives?,personal,INCORRECTA,El helado de chocolate es mi favorito.,fn:output.includes('INCORRECTA')
¿Cómo es la zona donde vives?,personal,INCORRECTA,Ayer fui de compras con mi mamá.,fn:output.includes('INCORRECTA')
¿Cómo es la zona donde vives?,personal,INCORRECTA,Tengo una bicicleta nueva y es azul.,fn:output.includes('INCORRECTA')
¿Cómo es la zona donde vives?,personal,EXCELENTE,"Vivo en una zona con muchos árboles y un lago bonito, es tranquila y segura.",fn:output.includes('EXCELENTE')
¿Cómo es la zona donde vives?,personal,EXCELENTE,"Hay un parque grande donde juego con amigos, y muchas tiendas cerca.",fn:output.includes('EXCELENTE')
¿Cómo es la zona donde vives?,personal,EXCELENTE,"En mi barrio hay una escuela, dos parques y es muy limpio siempre.",fn:output.includes('EXCELENTE')
¿Cómo es la zona donde vives?,personal,EXCELENTE,"Es urbana con edificios altos, muy iluminada de noche y con bastante tráfico.",fn:output.includes('EXCELENTE')
¿Cómo es la zona donde vives?,personal,ACEPTABLE,Mi zona tiene un parque y una biblioteca.,fn:output.includes('ACEPTABLE')
¿Cómo es la zona donde vives?,personal,ACEPTABLE,Es muy tranquila y con pocas tiendas.,fn:output.includes('ACEPTABLE')
¿Cómo es la zona donde vives?,personal,ACEPTABLE,Hay bastantes árboles y un colegio.,fn:output.includes('ACEPTABLE')
¿Cómo es la zona donde vives?,personal,ACEPTABLE,Vivo en un lugar con muchas casas.,fn:output.includes('ACEPTABLE')
¿Cómo es la zona donde vives?,personal,INCORRECTA,Me gusta jugar videojuegos con mis amigos.,fn:output.includes('INCORRECTA')
¿Cómo es la zona donde vives?,personal,INCORRECTA,El uniforme de mi escuela es una túnica blanca con moña azul. Lo más chicos usan túnicas verdes o rojas. El año que viene ya paso al liceo así que voy a usar otro uniforme.,fn:output.includes('INCORRECTA')
¿Cómo es la zona donde vives?,personal,INCORRECTA,Quiero ser astronauta cuando sea grande.,fn:output.includes('INCORRECTA')
¿Cómo es la zona donde vives?,personal,INCORRECTA,Ayer comí pizza con mi familia.,fn:output.includes('INCORRECTA')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,EXCELENTE,Celebramos Navidad abriendo regalos a medianoche después de cenar todos juntos. Es muy especial para nosotros.,fn:output.includes('EXCELENTE')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,EXCELENTE,"Cada año, para el Día de Muertos, hacemos un altar en casa y recordamos a nuestros antepasados con sus comidas favoritas.",fn:output.includes('EXCELENTE')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,EXCELENTE,"Por mi cumpleaños, siempre vamos a acampar al bosque que está cerca de casa. Hacemos fogatas y contamos historias.",fn:output.includes('EXCELENTE')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,EXCELENTE,Todos los domingos cocinamos algo típico de nuestra cultura. Mi mamá me enseña a preparar pastelitos de dulce de membrillo.,fn:output.includes('EXCELENTE')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,ACEPTABLE,Para Navidad siempre decoramos la casa juntos.,fn:output.includes('ACEPTABLE')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,ACEPTABLE,Hacemos una cena grande en Año Nuevo.,fn:output.includes('ACEPTABLE')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,ACEPTABLE,"Por las mañanas, todos desayunamos juntos.",fn:output.includes('ACEPTABLE')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,ACEPTABLE,Siempre vamos a la playa en verano.,fn:output.includes('ACEPTABLE')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,INCORRECTA,"Voy a la escuela caminando, queda solo a cuatro cuadras. A veces si llueve papá nos lleva en el auto, porque le queda de camino cuando se va a trabajar.",fn:output.includes('INCORRECTA')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,INCORRECTA,Leo libros de aventuras antes de dormir.,fn:output.includes('INCORRECTA')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,INCORRECTA,Estudio matemáticas los fines de semana.,fn:output.includes('INCORRECTA')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,INCORRECTA,Juego videojuegos después de hacer tarea.,fn:output.includes('INCORRECTA')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,EXCELENTE,"En Nochebuena, nos reunimos todos en casa de mis abuelos para cenar juntos y a medianoche abrimos los regalos.",fn:output.includes('EXCELENTE')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,EXCELENTE,"Cada año, plantamos un árbol en el jardín de la casa para celebrar el aniversario de nuestros padres.",fn:output.includes('EXCELENTE')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,EXCELENTE,"Por mi cumpleaños, cocinamos juntos mi tarta favorita, una tradición que hemos seguido desde que tenía 3 años.",fn:output.includes('EXCELENTE')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,EXCELENTE,"Para el Día de Muertos, hacemos un altar en casa donde colocamos fotos de familiares fallecidos y les ofrecemos su comida favorita.",fn:output.includes('EXCELENTE')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,ACEPTABLE,Celebramos la Navidad cenando juntos.,fn:output.includes('ACEPTABLE')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,ACEPTABLE,Hacemos picnics familiares en primavera.,fn:output.includes('ACEPTABLE')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,ACEPTABLE,Por los cumpleaños vamos a comer afuera.,fn:output.includes('ACEPTABLE')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,ACEPTABLE,Vemos películas juntos los viernes por la noche.,fn:output.includes('ACEPTABLE')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,INCORRECTA,Mi color favorito es el azul.,fn:output.includes('INCORRECTA')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,INCORRECTA,Me gusta jugar al fútbol con mis amigos.,fn:output.includes('INCORRECTA')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,INCORRECTA,Tengo dos perros y un gato.,fn:output.includes('INCORRECTA')
¿Qué tradiciones familiares tienes y cómo las celebras?,personal,INCORRECTA,Estudio en la escuela número cuatro.,fn:output.includes('INCORRECTA')
¿Hay alguna historia interesante sobre tus antepasados que puedas compartir?,personal,EXCELENTE,"Mi bisabuelo luchó en la segunda guerra mundial, pilotando aviones de combate.",fn:output.includes('EXCELENTE')
¿Hay alguna historia interesante sobre tus antepasados que puedas compartir?,personal,EXCELENTE,"Mi tatara-tatarabuela era una famosa curandera en su pueblo, conocida por sus remedios naturales.",fn:output.includes('EXCELENTE')
¿Hay alguna historia interesante sobre tus antepasados que puedas compartir?,personal,EXCELENTE,"Mi abuelo inventó una herramienta usada en mecanismos de relojería, patentada en 1945.",fn:output.includes('EXCELENTE')
¿Hay alguna historia interesante sobre tus antepasados que puedas compartir?,personal,EXCELENTE,"En mi familia, una tatarabuela fue parte de un circo viajero como trapecista.",fn:output.includes('EXCELENTE')
¿Hay alguna historia interesante sobre tus antepasados que puedas compartir?,personal,ACEPTABLE,Mis antepasados vinieron de Italia hace más de cien años.,fn:output.includes('ACEPTABLE')
¿Hay alguna historia interesante sobre tus antepasados que puedas compartir?,personal,ACEPTABLE,Uno de mis bisabuelos fue maestro en un pequeño pueblo.,fn:output.includes('ACEPTABLE')
¿Hay alguna historia interesante sobre tus antepasados que puedas compartir?,personal,ACEPTABLE,Tengo un ancestro que fue escritor de cuentos populares.,fn:output.includes('ACEPTABLE')
¿Hay alguna historia interesante sobre tus antepasados que puedas compartir?,personal,ACEPTABLE,Mi bisabuela era conocida por sus bordados muy detallados.,fn:output.includes('ACEPTABLE')
¿Hay alguna historia interesante sobre tus antepasados que puedas compartir?,personal,INCORRECTA,Me gusta jugar al fútbol los fines de semana.,fn:output.includes('INCORRECTA')
¿Hay alguna historia interesante sobre tus antepasados que puedas compartir?,personal,INCORRECTA,"Para desayunar, prefiero cereal con leche.",fn:output.includes('INCORRECTA')
¿Hay alguna historia interesante sobre tus antepasados que puedas compartir?,personal,INCORRECTA,Mi videojuego favorito es Minecraft.,fn:output.includes('INCORRECTA')
¿Hay alguna historia interesante sobre tus antepasados que puedas compartir?,personal,INCORRECTA,Ayer llovió todo el día y no pude salir.,fn:output.includes('INCORRECTA')
